,inference_id,layer_id,split_layer,total_inference_time_ns,completed_by_node,class,inference_time,parameters,parameter_bytes,cpu_cycles_used,watts_used,depth,precision,input_size,output_size,output_bytes
2079,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,0,14,106392098,CLIENT1,Conv2d,15501180,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2080,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,1,14,106392098,CLIENT1,ReLU,1486810,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2081,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,2,14,106392098,CLIENT1,MaxPool2d,2845362,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2082,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,3,14,106392098,CLIENT1,Conv2d,23086967,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2083,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,4,14,106392098,CLIENT1,ReLU,1243591,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2084,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,5,14,106392098,CLIENT1,MaxPool2d,2355703,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2085,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,6,14,106392098,CLIENT1,Conv2d,12382878,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2086,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,7,14,106392098,CLIENT1,ReLU,1089649,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2087,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,8,14,106392098,CLIENT1,Conv2d,16301408,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2088,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,9,14,106392098,CLIENT1,ReLU,1049872,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2089,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,10,14,106392098,CLIENT1,Conv2d,11462837,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2090,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,11,14,106392098,CLIENT1,ReLU,1054094,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2091,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,12,14,106392098,CLIENT1,MaxPool2d,1352164,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2092,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,13,14,106392098,CLIENT1,AdaptiveAvgPool2d,1055409,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2093,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,14,14,106392098,EDGE1,Dropout,40923,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2094,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,15,14,106392098,EDGE1,Linear,8877686,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2095,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,16,14,106392098,EDGE1,ReLU,52138,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2096,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,17,14,106392098,EDGE1,Dropout,36248,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2097,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,18,14,106392098,EDGE1,Linear,4028420,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2098,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,19,14,106392098,EDGE1,ReLU,49420,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2099,7f2b222d-fc3e-499d-b6d5-eaae9dfc5b49,20,14,106392098,EDGE1,Linear,1039339,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2100,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,0,10,112702950,CLIENT1,Conv2d,15668159,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2101,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,1,10,112702950,CLIENT1,ReLU,1495643,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2102,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,2,10,112702950,CLIENT1,MaxPool2d,2927361,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2103,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,3,10,112702950,CLIENT1,Conv2d,23781826,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2104,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,4,10,112702950,CLIENT1,ReLU,1292517,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2105,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,5,10,112702950,CLIENT1,MaxPool2d,2312370,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2106,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,6,10,112702950,CLIENT1,Conv2d,12409896,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2107,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,7,10,112702950,CLIENT1,ReLU,1121648,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2108,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,8,10,112702950,CLIENT1,Conv2d,17577555,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2109,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,9,10,112702950,CLIENT1,ReLU,1057817,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2110,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,10,10,112702950,EDGE1,Conv2d,10301657,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2111,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,11,10,112702950,EDGE1,ReLU,79790,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2112,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,12,10,112702950,EDGE1,MaxPool2d,535479,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2113,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,13,10,112702950,EDGE1,AdaptiveAvgPool2d,609204,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2114,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,14,10,112702950,EDGE1,Dropout,37830,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2115,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,15,10,112702950,EDGE1,Linear,13780209,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2116,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,16,10,112702950,EDGE1,ReLU,60931,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2117,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,17,10,112702950,EDGE1,Dropout,44288,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2118,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,18,10,112702950,EDGE1,Linear,6041406,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2119,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,19,10,112702950,EDGE1,ReLU,57287,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2120,7fbe8687-cbbe-434a-a1fd-d4d7535304a2,20,10,112702950,EDGE1,Linear,1510077,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2121,804cccef-5d95-445a-b6fc-614bf23f8b40,0,7,86404579,CLIENT1,Conv2d,15651381,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2122,804cccef-5d95-445a-b6fc-614bf23f8b40,1,7,86404579,CLIENT1,ReLU,1440736,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2123,804cccef-5d95-445a-b6fc-614bf23f8b40,2,7,86404579,CLIENT1,MaxPool2d,2886899,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2124,804cccef-5d95-445a-b6fc-614bf23f8b40,3,7,86404579,CLIENT1,Conv2d,23698735,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2125,804cccef-5d95-445a-b6fc-614bf23f8b40,4,7,86404579,CLIENT1,ReLU,1255110,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2126,804cccef-5d95-445a-b6fc-614bf23f8b40,5,7,86404579,CLIENT1,MaxPool2d,2340574,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2127,804cccef-5d95-445a-b6fc-614bf23f8b40,6,7,86404579,CLIENT1,Conv2d,12450803,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2128,804cccef-5d95-445a-b6fc-614bf23f8b40,7,7,86404579,EDGE1,ReLU,94633,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2129,804cccef-5d95-445a-b6fc-614bf23f8b40,8,7,86404579,EDGE1,Conv2d,6993908,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2130,804cccef-5d95-445a-b6fc-614bf23f8b40,9,7,86404579,EDGE1,ReLU,64136,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2131,804cccef-5d95-445a-b6fc-614bf23f8b40,10,7,86404579,EDGE1,Conv2d,4661107,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2132,804cccef-5d95-445a-b6fc-614bf23f8b40,11,7,86404579,EDGE1,ReLU,63089,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2133,804cccef-5d95-445a-b6fc-614bf23f8b40,12,7,86404579,EDGE1,MaxPool2d,345016,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2134,804cccef-5d95-445a-b6fc-614bf23f8b40,13,7,86404579,EDGE1,AdaptiveAvgPool2d,398161,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2135,804cccef-5d95-445a-b6fc-614bf23f8b40,14,7,86404579,EDGE1,Dropout,32198,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2136,804cccef-5d95-445a-b6fc-614bf23f8b40,15,7,86404579,EDGE1,Linear,8923964,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2137,804cccef-5d95-445a-b6fc-614bf23f8b40,16,7,86404579,EDGE1,ReLU,48804,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2138,804cccef-5d95-445a-b6fc-614bf23f8b40,17,7,86404579,EDGE1,Dropout,35837,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2139,804cccef-5d95-445a-b6fc-614bf23f8b40,18,7,86404579,EDGE1,Linear,3924381,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2140,804cccef-5d95-445a-b6fc-614bf23f8b40,19,7,86404579,EDGE1,ReLU,49123,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2141,804cccef-5d95-445a-b6fc-614bf23f8b40,20,7,86404579,EDGE1,Linear,1045984,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2142,80c5a0d7-cd25-4102-afac-adbdab88792f,0,1,100938670,CLIENT1,Conv2d,35897301,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2143,80c5a0d7-cd25-4102-afac-adbdab88792f,1,1,100938670,EDGE1,ReLU,195636,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2144,80c5a0d7-cd25-4102-afac-adbdab88792f,2,1,100938670,EDGE1,MaxPool2d,2174437,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2145,80c5a0d7-cd25-4102-afac-adbdab88792f,3,1,100938670,EDGE1,Conv2d,13337605,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2146,80c5a0d7-cd25-4102-afac-adbdab88792f,4,1,100938670,EDGE1,ReLU,121748,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2147,80c5a0d7-cd25-4102-afac-adbdab88792f,5,1,100938670,EDGE1,MaxPool2d,1676058,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2148,80c5a0d7-cd25-4102-afac-adbdab88792f,6,1,100938670,EDGE1,Conv2d,7512191,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2149,80c5a0d7-cd25-4102-afac-adbdab88792f,7,1,100938670,EDGE1,ReLU,95720,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2150,80c5a0d7-cd25-4102-afac-adbdab88792f,8,1,100938670,EDGE1,Conv2d,11301739,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2151,80c5a0d7-cd25-4102-afac-adbdab88792f,9,1,100938670,EDGE1,ReLU,88225,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2152,80c5a0d7-cd25-4102-afac-adbdab88792f,10,1,100938670,EDGE1,Conv2d,7814245,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2153,80c5a0d7-cd25-4102-afac-adbdab88792f,11,1,100938670,EDGE1,ReLU,82684,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2154,80c5a0d7-cd25-4102-afac-adbdab88792f,12,1,100938670,EDGE1,MaxPool2d,448630,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2155,80c5a0d7-cd25-4102-afac-adbdab88792f,13,1,100938670,EDGE1,AdaptiveAvgPool2d,544947,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2156,80c5a0d7-cd25-4102-afac-adbdab88792f,14,1,100938670,EDGE1,Dropout,40009,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2157,80c5a0d7-cd25-4102-afac-adbdab88792f,15,1,100938670,EDGE1,Linear,11987974,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2158,80c5a0d7-cd25-4102-afac-adbdab88792f,16,1,100938670,EDGE1,ReLU,1550630,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2159,80c5a0d7-cd25-4102-afac-adbdab88792f,17,1,100938670,EDGE1,Dropout,57777,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2160,80c5a0d7-cd25-4102-afac-adbdab88792f,18,1,100938670,EDGE1,Linear,4805122,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2161,80c5a0d7-cd25-4102-afac-adbdab88792f,19,1,100938670,EDGE1,ReLU,61246,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2162,80c5a0d7-cd25-4102-afac-adbdab88792f,20,1,100938670,EDGE1,Linear,1144746,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2163,8147b7db-195c-4404-8dcb-0c0eaf599986,0,11,112900288,CLIENT1,Conv2d,16445035,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2164,8147b7db-195c-4404-8dcb-0c0eaf599986,1,11,112900288,CLIENT1,ReLU,1732954,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2165,8147b7db-195c-4404-8dcb-0c0eaf599986,2,11,112900288,CLIENT1,MaxPool2d,2851936,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2166,8147b7db-195c-4404-8dcb-0c0eaf599986,3,11,112900288,CLIENT1,Conv2d,22692936,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2167,8147b7db-195c-4404-8dcb-0c0eaf599986,4,11,112900288,CLIENT1,ReLU,1525513,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2168,8147b7db-195c-4404-8dcb-0c0eaf599986,5,11,112900288,CLIENT1,MaxPool2d,2333296,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2169,8147b7db-195c-4404-8dcb-0c0eaf599986,6,11,112900288,CLIENT1,Conv2d,12777945,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2170,8147b7db-195c-4404-8dcb-0c0eaf599986,7,11,112900288,CLIENT1,ReLU,1116464,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2171,8147b7db-195c-4404-8dcb-0c0eaf599986,8,11,112900288,CLIENT1,Conv2d,16109134,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2172,8147b7db-195c-4404-8dcb-0c0eaf599986,9,11,112900288,CLIENT1,ReLU,1055317,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2173,8147b7db-195c-4404-8dcb-0c0eaf599986,10,11,112900288,CLIENT1,Conv2d,11371264,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2174,8147b7db-195c-4404-8dcb-0c0eaf599986,11,11,112900288,EDGE1,ReLU,95366,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2175,8147b7db-195c-4404-8dcb-0c0eaf599986,12,11,112900288,EDGE1,MaxPool2d,521456,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2176,8147b7db-195c-4404-8dcb-0c0eaf599986,13,11,112900288,EDGE1,AdaptiveAvgPool2d,610438,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2177,8147b7db-195c-4404-8dcb-0c0eaf599986,14,11,112900288,EDGE1,Dropout,38261,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2178,8147b7db-195c-4404-8dcb-0c0eaf599986,15,11,112900288,EDGE1,Linear,13761334,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2179,8147b7db-195c-4404-8dcb-0c0eaf599986,16,11,112900288,EDGE1,ReLU,61471,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2180,8147b7db-195c-4404-8dcb-0c0eaf599986,17,11,112900288,EDGE1,Dropout,44394,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2181,8147b7db-195c-4404-8dcb-0c0eaf599986,18,11,112900288,EDGE1,Linear,6143776,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2182,8147b7db-195c-4404-8dcb-0c0eaf599986,19,11,112900288,EDGE1,ReLU,53368,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2183,8147b7db-195c-4404-8dcb-0c0eaf599986,20,11,112900288,EDGE1,Linear,1558630,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2184,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,0,4,76598145,CLIENT1,Conv2d,15457737,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2185,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,1,4,76598145,CLIENT1,ReLU,1445718,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2186,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,2,4,76598145,CLIENT1,MaxPool2d,2889454,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2187,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,3,4,76598145,CLIENT1,Conv2d,23297112,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2188,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,4,4,76598145,EDGE1,ReLU,125751,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2189,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,5,4,76598145,EDGE1,MaxPool2d,1104231,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2190,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,6,4,76598145,EDGE1,Conv2d,5334379,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2191,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,7,4,76598145,EDGE1,ReLU,72051,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2192,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,8,4,76598145,EDGE1,Conv2d,7026105,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2193,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,9,4,76598145,EDGE1,ReLU,66012,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2194,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,10,4,76598145,EDGE1,Conv2d,4691458,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2195,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,11,4,76598145,EDGE1,ReLU,64744,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2196,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,12,4,76598145,EDGE1,MaxPool2d,327323,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2197,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,13,4,76598145,EDGE1,AdaptiveAvgPool2d,397647,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2198,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,14,4,76598145,EDGE1,Dropout,32272,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2199,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,15,4,76598145,EDGE1,Linear,8971886,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2200,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,16,4,76598145,EDGE1,ReLU,54529,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2201,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,17,4,76598145,EDGE1,Dropout,37296,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2202,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,18,4,76598145,EDGE1,Linear,4119570,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2203,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,19,4,76598145,EDGE1,ReLU,54375,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2204,8192cc6a-9e5e-4c95-8e29-4d39ecf03f21,20,4,76598145,EDGE1,Linear,1028495,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2205,820ea009-c49c-4202-abcb-3b6732b89073,0,8,87571176,CLIENT1,Conv2d,15646771,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2206,820ea009-c49c-4202-abcb-3b6732b89073,1,8,87571176,CLIENT1,ReLU,1425366,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2207,820ea009-c49c-4202-abcb-3b6732b89073,2,8,87571176,CLIENT1,MaxPool2d,2968452,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2208,820ea009-c49c-4202-abcb-3b6732b89073,3,8,87571176,CLIENT1,Conv2d,23364370,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2209,820ea009-c49c-4202-abcb-3b6732b89073,4,8,87571176,CLIENT1,ReLU,1252869,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
2210,820ea009-c49c-4202-abcb-3b6732b89073,5,8,87571176,CLIENT1,MaxPool2d,2398869,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 13, 13]",129792
2211,820ea009-c49c-4202-abcb-3b6732b89073,6,8,87571176,CLIENT1,Conv2d,12544505,663936,2655744,,,2,,"[1, 192, 13, 13]","[1, 384, 13, 13]",259584
2212,820ea009-c49c-4202-abcb-3b6732b89073,7,8,87571176,CLIENT1,ReLU,1094927,0,0,,,2,,"[1, 384, 13, 13]","[1, 384, 13, 13]",259584
2213,820ea009-c49c-4202-abcb-3b6732b89073,8,8,87571176,EDGE1,Conv2d,7172556,884992,3539968,,,2,,"[1, 384, 13, 13]","[1, 256, 13, 13]",173056
2214,820ea009-c49c-4202-abcb-3b6732b89073,9,8,87571176,EDGE1,ReLU,64774,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2215,820ea009-c49c-4202-abcb-3b6732b89073,10,8,87571176,EDGE1,Conv2d,4702766,590080,2360320,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2216,820ea009-c49c-4202-abcb-3b6732b89073,11,8,87571176,EDGE1,ReLU,63866,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 13, 13]",173056
2217,820ea009-c49c-4202-abcb-3b6732b89073,12,8,87571176,EDGE1,MaxPool2d,343896,0,0,,,2,,"[1, 256, 13, 13]","[1, 256, 6, 6]",36864
2218,820ea009-c49c-4202-abcb-3b6732b89073,13,8,87571176,EDGE1,AdaptiveAvgPool2d,397407,0,0,,,1,,"[1, 256, 6, 6]","[1, 256, 6, 6]",36864
2219,820ea009-c49c-4202-abcb-3b6732b89073,14,8,87571176,EDGE1,Dropout,31578,0,0,,,2,,"[1, 9216]","[1, 9216]",36864
2220,820ea009-c49c-4202-abcb-3b6732b89073,15,8,87571176,EDGE1,Linear,8928027,37752832,151011328,,,2,,"[1, 9216]","[1, 4096]",16384
2221,820ea009-c49c-4202-abcb-3b6732b89073,16,8,87571176,EDGE1,ReLU,52978,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2222,820ea009-c49c-4202-abcb-3b6732b89073,17,8,87571176,EDGE1,Dropout,37521,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2223,820ea009-c49c-4202-abcb-3b6732b89073,18,8,87571176,EDGE1,Linear,3993145,16781312,67125248,,,2,,"[1, 4096]","[1, 4096]",16384
2224,820ea009-c49c-4202-abcb-3b6732b89073,19,8,87571176,EDGE1,ReLU,58270,0,0,,,2,,"[1, 4096]","[1, 4096]",16384
2225,820ea009-c49c-4202-abcb-3b6732b89073,20,8,87571176,EDGE1,Linear,1028263,4097000,16388000,,,2,,"[1, 4096]","[1, 1000]",4000
2226,834a9ee4-726c-461c-b3aa-bbcdc19b084f,0,7,86728290,CLIENT1,Conv2d,15996932,23296,93184,,,2,,"[1, 3, 224, 224]","[1, 64, 55, 55]",774400
2227,834a9ee4-726c-461c-b3aa-bbcdc19b084f,1,7,86728290,CLIENT1,ReLU,1434421,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 55, 55]",774400
2228,834a9ee4-726c-461c-b3aa-bbcdc19b084f,2,7,86728290,CLIENT1,MaxPool2d,2895194,0,0,,,2,,"[1, 64, 55, 55]","[1, 64, 27, 27]",186624
2229,834a9ee4-726c-461c-b3aa-bbcdc19b084f,3,7,86728290,CLIENT1,Conv2d,23516128,307392,1229568,,,2,,"[1, 64, 27, 27]","[1, 192, 27, 27]",559872
2230,834a9ee4-726c-461c-b3aa-bbcdc19b084f,4,7,86728290,CLIENT1,ReLU,1312368,0,0,,,2,,"[1, 192, 27, 27]","[1, 192, 27, 27]",559872
